Index;Load;Biomass;Fossil Gas;Fossil Hard coal;Fossil Oil;Hydro Pumped Storage Generation;Hydro Pumped Storage Consumption;Hydro Run-of-river and poundage;Hydro Water Reservoir;Nuclear;Solar;Waste;Wind Offshore;Wind Onshore
2024-04-02 09:00:00+02:00;57416;352;608;0;125;1083;;5726;1118;40998;4779;172;832;11675
2024-04-02 10:00:00+02:00;56780;351;610;0;125;;847;5579;1108;39555;7811;169;805;11950
2024-04-02 11:00:00+02:00;56245;353;678;0;125;;2099;5410;1031;37759;9875;168;865;12266
2024-04-02 12:00:00+02:00;56306;353;693;0;124;;2670;5270;1034;36246;11091;169;871;12798
2024-04-02 13:00:00+02:00;54011;351;702;0;125;;2912;5030;907;35296;10938;168;922;12957
2024-04-02 14:00:00+02:00;52137;351;772;0;125;;2943;5016;847;35433;10560;168;846;12687
2024-04-02 15:00:00+02:00;50388;350;956;0;125;;2933;4973;826;35192;9723;167;896;11956
2024-04-02 16:00:00+02:00;49214;352;1039;0;125;;2784;5219;831;35956;7752;169;966;11235
2024-04-02 17:00:00+02:00;49493;356;1043;0;125;;1620;5726;1206;36570;5102;168;973;10154
2024-04-02 18:00:00+02:00;52404;356;709;0;125;1459;;6186;2099;39697;2529;164;946;9264
2024-04-02 19:00:00+02:00;54959;357;637;0;125;3560;;6453;2613;41870;692;162;997;7820
2024-04-02 20:00:00+02:00;54633;355;641;0;125;4074;;6636;2883;42027;234;166;994;7659
2024-04-02 21:00:00+02:00;52327;354;725;0;125;2831;;6408;2292;42007;0;173;1019;7604
2024-04-02 22:00:00+02:00;52267;354;920;0;125;2359;;6419;2185;41925;0;175;1023;7868
2024-04-02 23:00:00+02:00;51880;350;599;0;125;2780;;6302;2271;41894;0;177;999;8576
2024-04-03 00:00:00+02:00;48826;352;622;0;125;1193;;5892;1351;39583;0;176;1008;8882
2024-04-03 01:00:00+02:00;46618;350;619;0;125;;349;5836;1187;38827;0;182;962;8539
2024-04-03 02:00:00+02:00;45350;351;601;0;125;;1436;5658;1272;38000;0;181;961;8592
2024-04-03 03:00:00+02:00;43306;351;602;0;125;;2363;5576;1141;37352;0;182;963;8377
2024-04-03 04:00:00+02:00;42594;351;609;0;125;;2860;5551;1213;36922;0;182;959;8612
2024-04-03 05:00:00+02:00;44855;350;608;0;125;;2390;5598;956;37948;0;182;992;9107
2024-04-03 06:00:00+02:00;49076;350;606;0;125;91;;5760;1061;39405;217;179;974;9266
2024-04-03 07:00:00+02:00;53016;352;611;0;125;2198;;6084;1727;39947;304;183;998;9389
2024-04-03 08:00:00+02:00;55459;350;632;0;125;2905;;6007;2481;40575;1054;173;1024;9497
2024-04-03 09:00:00+02:00;56214;352;668;0;125;2354;;5676;1979;40539;2973;166;1004;9810
2024-04-03 10:00:00+02:00;55704;348;674;0;125;1014;;5576;1514;40153;5155;149;913;10063
2024-04-03 11:00:00+02:00;55728;338;688;0;125;;325;5418;1229;39902;7096;157;863;10376
2024-04-03 12:00:00+02:00;55807;352;664;0;125;;1160;5358;940;39853;8283;173;806;11034
2024-04-03 13:00:00+02:00;53849;352;647;0;125;;1798;5278;841;37805;8526;174;748;11745
2024-04-03 14:00:00+02:00;52282;350;646;0;125;;2234;5145;826;35654;8529;175;611;12339
2024-04-03 15:00:00+02:00;50166;345;646;0;125;;2432;5177;807;34663;8218;172;656;12412
2024-04-03 16:00:00+02:00;48381;349;643;0;125;;2500;5328;834;33135;7144;173;720;12750
2024-04-03 17:00:00+02:00;48023;352;646;0;125;;2497;5544;968;33085;5407;176;854;12608
2024-04-03 18:00:00+02:00;50210;349;662;0;125;;617;5673;1146;34905;3064;179;916;12375
2024-04-03 19:00:00+02:00;52632;345;660;0;125;1301;;6035;1260;37960;980;183;885;11178
2024-04-03 20:00:00+02:00;52659;347;668;0;125;3190;;6407;1876;40811;251;186;791;9281
2024-04-03 21:00:00+02:00;50529;345;673;0;125;3200;;6410;2202;41380;0;188;777;8247
2024-04-03 22:00:00+02:00;50489;347;691;0;125;2217;;6226;1603;41190;0;188;916;8577
2024-04-03 23:00:00+02:00;50209;356;682;0;125;1594;;5971;1241;40529;0;189;1007;10103
2024-04-04 00:00:00+02:00;47332;360;674;0;125;1010;;5789;1232;39089;0;189;1001;10892
2024-04-04 01:00:00+02:00;45011;361;641;0;125;;7;5615;1174;38102;0;190;999;11275
2024-04-04 02:00:00+02:00;44165;351;644;0;125;;1915;5616;1174;35619;0;183;1005;12476
2024-04-04 03:00:00+02:00;42183;353;634;0;125;;3026;5491;982;34355;0;182;1006;12793
2024-04-04 04:00:00+02:00;41330;361;645;0;125;;3110;5479;928;34118;0;187;998;12690
2024-04-04 05:00:00+02:00;43409;360;647;0;125;;2201;5508;973;34361;0;188;1010;12950
2024-04-04 06:00:00+02:00;48161;361;662;0;125;537;;5736;1281;36994;217;181;1014;13596
2024-04-04 07:00:00+02:00;52542;365;677;0;125;2506;;5935;1276;39432;347;178;981;14042
2024-04-04 08:00:00+02:00;54205;366;676;0;125;2120;;5965;1266;40234;1355;176;990;13672
2024-04-04 09:00:00+02:00;54411;368;660;0;125;527;;5821;1174;39059;3657;182;996;12966
2024-04-04 10:00:00+02:00;53953;351;669;0;125;;862;5722;1126;37311;6217;184;999;12138
2024-04-04 11:00:00+02:00;53105;354;640;0;125;;1666;5610;1096;34809;7901;184;965;12396
2024-04-04 12:00:00+02:00;52424;365;713;0;125;;2674;5477;989;33492;9053;183;991;12291
2024-04-04 13:00:00+02:00;50722;364;726;0;125;;2635;5346;948;31813;9618;182;950;12345
2024-04-04 14:00:00+02:00;49028;340;733;0;125;;2600;5229;835;30970;10137;185;941;12161
2024-04-04 15:00:00+02:00;47566;338;805;0;125;;2742;5322;843;30565;9720;182;920;11892
2024-04-04 16:00:00+02:00;46547;340;1048;0;125;;2660;5442;866;30635;8142;183;908;11545
2024-04-04 17:00:00+02:00;46556;351;1065;0;125;;1325;5535;1060;31177;6008;183;900;9912
2024-04-04 18:00:00+02:00;48210;356;1065;0;125;1015;;5853;1499;35823;3101;176;831;8080
2024-04-04 19:00:00+02:00;50560;358;681;0;125;2625;;6180;2435;39044;921;192;827;6444
2024-04-04 20:00:00+02:00;50545;360;570;0;125;3610;;6353;2954;39518;248;192;712;5931
2024-04-04 21:00:00+02:00;48692;361;562;0;125;2783;;6415;2622;39483;0;190;781;6307
2024-04-04 22:00:00+02:00;48674;363;681;0;124;1749;;6371;2416;39997;0;191;804;6881
2024-04-04 23:00:00+02:00;48480;363;1000;0;125;1293;;6275;1554;40299;0;190;840;7124
2024-04-05 00:00:00+02:00;45510;363;691;0;125;1113;;6086;1599;36547;0;189;930;7419
2024-04-05 01:00:00+02:00;43236;361;583;0;125;57;;5939;1676;33997;0;191;965;7990
2024-04-05 02:00:00+02:00;42002;360;607;0;125;;351;5780;1350;32015;0;193;904;8141
2024-04-05 03:00:00+02:00;40048;360;608;0;125;;1123;5695;1407;31371;0;194;863;8058
2024-04-05 04:00:00+02:00;39282;358;585;0;125;;2583;5616;1227;30490;0;193;936;9106
2024-04-05 05:00:00+02:00;41063;357;574;0;125;;2898;5644;973;30941;0;188;975;10338
2024-04-05 06:00:00+02:00;45525;361;586;0;125;;1963;5735;1028;33536;215;186;967;11780
2024-04-05 07:00:00+02:00;49512;361;599;0;125;;458;5886;1349;35854;353;179;970;12693
2024-04-05 08:00:00+02:00;51245;362;593;0;125;;147;5829;1752;36042;1437;180;979;12937
2024-04-05 09:00:00+02:00;51697;363;601;0;125;;681;5795;1874;35573;3886;181;986;12120
2024-04-05 10:00:00+02:00;51011;362;619;0;125;;1149;5709;1376;34632;6238;181;922;11281
2024-04-05 11:00:00+02:00;50476;360;610;0;125;;2047;5666;1073;34027;7912;174;922;10768
2024-04-05 12:00:00+02:00;50937;363;602;0;125;;2796;5610;1004;33732;9345;178;872;10484
2024-04-05 13:00:00+02:00;49308;361;611;0;125;;2629;5397;984;32720;9643;180;859;10212
2024-04-05 14:00:00+02:00;47140;357;605;0;125;;2623;5295;1006;32456;7744;179;711;5668
2024-04-05 15:00:00+02:00;45241;357;579;0;125;;2515;5299;1048;32059;7205;180;693;4905
2024-04-05 16:00:00+02:00;44135;360;588;0;125;;2698;5364;1052;30454;8109;181;613;7603
2024-04-05 17:00:00+02:00;44147;364;602;0;125;;124;5586;1076;30591;5859;174;741;6600
2024-04-05 18:00:00+02:00;45995;362;619;0;125;1791;;6023;1290;33851;3200;179;856;6176
2024-04-05 19:00:00+02:00;47418;359;616;0;125;2650;;6269;1770;37461;951;178;944;6206
2024-04-05 20:00:00+02:00;47547;359;619;0;125;3257;;6391;1838;38000;255;176;852;5780
2024-04-05 21:00:00+02:00;46256;357;606;0;125;1623;;6530;1831;37188;0;183;847;6592
2024-04-05 22:00:00+02:00;46608;356;596;0;125;2172;;6459;1909;36116;0;182;862;7343
2024-04-05 23:00:00+02:00;46636;359;582;0;125;2331;;6480;2002;35648;0;185;862;8075
2024-04-06 00:00:00+02:00;43922;356;572;0;125;960;;5879;1744;32747;0;187;966;9111
2024-04-06 01:00:00+02:00;41289;345;572;0;124;;12;5661;1370;29134;0;190;1005;10834
2024-04-06 02:00:00+02:00;39458;348;569;0;124;;601;5559;1259;28919;0;189;1002;11837
2024-04-06 03:00:00+02:00;36976;358;579;0;125;;1430;5453;1292;27834;0;186;1002;12509
2024-04-06 04:00:00+02:00;35583;360;588;0;125;;1659;5413;1297;26756;0;185;1008;12715
2024-04-06 05:00:00+02:00;36004;359;608;0;125;;1746;5466;1281;26309;0;183;1014;13343
2024-04-06 06:00:00+02:00;37439;360;593;0;125;;1924;5588;1259;25506;210;179;1012;13738
2024-04-06 07:00:00+02:00;38383;362;572;0;125;;1838;5635;1259;25279;381;175;912;14098
2024-04-06 08:00:00+02:00;40171;364;573;0;125;;1741;5565;1284;24938;1588;176;924;14180
2024-04-06 09:00:00+02:00;42171;363;591;0;125;;952;5424;1616;25539;3986;175;626;13720
2024-04-06 10:00:00+02:00;42601;362;582;0;125;;67;5380;2025;24800;5870;179;554;6237
2024-04-06 11:00:00+02:00;43084;358;578;0;124;;1725;5302;1794;23989;7678;181;792;5549
2024-04-06 12:00:00+02:00;44585;358;597;0;125;;2784;5197;1646;23374;8508;182;820;4941
2024-04-06 13:00:00+02:00;42975;357;574;0;125;;3133;5155;1561;23299;8630;182;821;4275
2024-04-06 14:00:00+02:00;40835;355;576;0;125;;3352;5086;944;22729;8077;178;779;3770
2024-04-06 15:00:00+02:00;39265;356;590;0;125;;2934;4964;1068;23266;6683;177;705;3208
2024-04-06 16:00:00+02:00;38184;358;594;0;125;;1655;5065;1859;25138;4829;178;638;2975
2024-04-06 17:00:00+02:00;38157;364;585;0;125;;189;5261;1985;28108;3188;180;714;2464
2024-04-06 18:00:00+02:00;39629;362;597;0;125;1253;;5756;1740;28897;1768;179;913;5435
2024-04-06 19:00:00+02:00;42132;366;596;0;125;1713;;5919;1671;30751;633;168;982;7261
2024-04-06 20:00:00+02:00;42693;366;607;0;125;2295;;5991;1439;30966;237;164;977;7594
2024-04-06 21:00:00+02:00;41745;359;582;0;125;2254;;6177;1357;30632;0;164;991;7783
2024-04-06 22:00:00+02:00;42759;364;588;0;125;2093;;6212;1682;30535;0;164;998;7829
2024-04-06 23:00:00+02:00;43062;356;576;0;125;1036;;6141;1506;30159;0;165;1003;8321
2024-04-07 00:00:00+02:00;40697;358;555;0;125;192;;5925;1320;26681;0;164;978;9532
2024-04-07 01:00:00+02:00;38401;357;569;0;125;;601;5781;1256;24467;0;166;885;9811
2024-04-07 02:00:00+02:00;36840;353;638;0;125;;925;5741;1232;22990;0;168;746;8912
2024-04-07 03:00:00+02:00;34384;356;703;0;125;;1100;5560;1273;22141;0;168;735;8000
2024-04-07 04:00:00+02:00;33108;358;677;0;125;;1302;5480;1153;22048;0;165;772;7016
2024-04-07 05:00:00+02:00;33280;359;664;0;125;;1467;5457;1126;22156;0;165;816;6624
2024-04-07 06:00:00+02:00;34161;360;670;0;125;;1447;5479;1061;22469;208;163;862;6378
2024-04-07 07:00:00+02:00;34542;360;688;0;125;;1617;5481;1000;22738;332;163;874;6709
2024-04-07 08:00:00+02:00;36212;357;703;0;125;;1850;5372;1005;23420;1072;165;922;6383
2024-04-07 09:00:00+02:00;38363;360;704;0;124;;1736;5341;986;23544;2363;164;911;3024
2024-04-07 10:00:00+02:00;40122;358;670;0;125;;2117;5283;954;22491;3874;171;865;2368
2024-04-07 11:00:00+02:00;41312;363;598;0;125;;2104;5133;811;21442;5303;174;752;2376
2024-04-07 12:00:00+02:00;43593;363;578;0;125;;2286;5106;942;21752;5925;177;717;2274
2024-04-07 13:00:00+02:00;42219;363;587;0;125;;3056;5041;1129;21309;6246;178;679;2193
2024-04-07 14:00:00+02:00;39682;360;581;0;125;;3247;4999;1556;20543;5961;180;719;1956
2024-04-07 15:00:00+02:00;38138;359;634;0;125;;2147;4957;1147;21121;5236;180;689;1829
2024-04-07 16:00:00+02:00;36853;363;724;0;125;;1805;5190;923;22455;4147;182;637;1617
2024-04-07 17:00:00+02:00;37249;360;713;0;125;;259;5345;1273;25696;3399;182;456;3545
2024-04-07 18:00:00+02:00;39932;360;789;0;152;891;;6058;2268;29724;1960;183;541;4775
2024-04-07 19:00:00+02:00;43002;360;953;0;314;663;;6328;2078;33196;831;179;581;5382
2024-04-07 20:00:00+02:00;43332;361;695;0;191;1684;;6295;2082;35627;275;180;589;5639
2024-04-07 21:00:00+02:00;42446;358;617;0;121;1821;;6446;1683;36638;0;181;455;5341
2024-04-07 22:00:00+02:00;42884;357;598;0;121;1577;;6533;1722;36806;0;184;491;4365
2024-04-07 23:00:00+02:00;43254;357;608;0;121;736;;6338;1432;36844;0;184;557;3793
2024-04-08 00:00:00+02:00;41333;357;625;0;121;763;;6181;1304;35639;0;183;528;3750
2024-04-08 01:00:00+02:00;39505;356;631;0;121;194;;6136;1302;35496;0;180;415;3407
2024-04-08 02:00:00+02:00;38258;354;624;0;122;;123;6131;1119;35241;0;182;395;3168
2024-04-08 03:00:00+02:00;36436;356;578;0;125;;584;6057;1101;34131;0;189;349;2977
2024-04-08 04:00:00+02:00;35971;356;556;0;125;;921;5932;1113;34090;0;186;236;3083
2024-04-08 05:00:00+02:00;38473;359;551;0;125;;268;5923;1230;35163;0;185;213;3228
2024-04-08 06:00:00+02:00;43326;360;545;0;125;1491;;6141;1763;36931;215;184;272;3517
2024-04-08 07:00:00+02:00;47241;359;573;0;125;2280;;6221;2110;38248;396;181;347;3705
2024-04-08 08:00:00+02:00;49573;361;793;0;125;3117;;6270;1985;39233;1403;181;172;3847
2024-04-08 09:00:00+02:00;50358;363;862;0;125;2007;;5931;1442;39337;3320;182;214;3913
2024-04-08 10:00:00+02:00;50065;362;898;0;125;1038;;5666;908;39123;5336;180;391;4003
2024-04-08 11:00:00+02:00;50306;361;903;0;124;;564;5647;768;38481;7437;177;571;4689
2024-04-08 12:00:00+02:00;50802;357;791;0;125;;1593;5702;577;37239;9070;180;573;6118
2024-04-08 13:00:00+02:00;51218;362;634;0;125;;1293;5767;502;35734;8967;182;655;6528
2024-04-08 14:00:00+02:00;45907;356;618;0;125;;1456;5672;480;35327;8094;182;708;7027
2024-04-08 15:00:00+02:00;45631;356;626;0;125;;1318;5581;449;34330;8816;186;623;6706
2024-04-08 16:00:00+02:00;44872;357;626;0;125;;540;5649;1536;34480;5155;188;740;4353
2024-04-08 17:00:00+02:00;44592;359;618;0;125;;1565;5631;1143;34193;3903;188;821;6873
2024-04-08 18:00:00+02:00;46445;358;624;0;125;;83;5821;1409;35750;2011;185;932;6852
2024-04-08 19:00:00+02:00;48714;358;662;0;125;2151;;6195;2392;36346;709;183;980;6678
2024-04-08 20:00:00+02:00;48016;356;663;0;125;1950;;6143;2183;36353;281;186;982;7130
2024-04-08 21:00:00+02:00;45773;357;651;0;125;289;;6026;1471;36007;0;186;984;7912
2024-04-08 22:00:00+02:00;46135;358;615;0;125;;549;5908;1603;36473;0;185;1011;8416
2024-04-08 23:00:00+02:00;46200;358;625;0;125;;901;6016;1667;36881;0;192;1004;7980
2024-04-09 00:00:00+02:00;43326;359;630;0;125;;632;6062;1946;36447;0;197;1017;8519
2024-04-09 01:00:00+02:00;41340;359;627;0;124;;2151;5857;1173;36018;0;197;1018;9872
2024-04-09 02:00:00+02:00;39655;358;626;0;123;;2272;5605;936;35284;0;196;1018;6917
2024-04-09 03:00:00+02:00;37785;358;624;0;124;;2059;5578;891;35273;0;198;1018;6274
2024-04-09 04:00:00+02:00;37548;359;625;0;124;;2663;5510;912;35513;0;200;1017;6738
2024-04-09 05:00:00+02:00;40264;361;620;0;122;;2328;5524;977;35372;0;200;1015;7726
2024-04-09 06:00:00+02:00;44181;360;607;0;125;;1447;5886;1089;35773;226;198;1008;11681
2024-04-09 07:00:00+02:00;49150;361;614;0;125;124;;5983;1124;36544;367;195;1006;12735
2024-04-09 08:00:00+02:00;52012;365;643;0;125;904;;6013;873;37142;1302;183;968;12858
2024-04-09 09:00:00+02:00;52997;366;662;0;125;1200;;5952;798;36969;3453;180;983;13100
2024-04-09 10:00:00+02:00;53313;366;667;0;125;843;;5937;674;35998;5512;183;999;12973
2024-04-09 11:00:00+02:00;53626;367;672;0;304;1913;;6110;1419;35329;5323;186;942;8410
2024-04-09 12:00:00+02:00;53863;363;688;0;974;785;;6027;1053;36421;5971;188;939;8343
2024-04-09 13:00:00+02:00;52783;363;671;0;174;;199;5909;957;36750;6754;186;1000;8416
2024-04-09 14:00:00+02:00;50928;366;645;0;124;;1338;5866;578;35954;7114;186;994;8315
2024-04-09 15:00:00+02:00;48976;364;655;0;123;;1607;5737;732;35135;6992;186;1010;8176
2024-04-09 16:00:00+02:00;47511;366;609;0;124;;1508;5584;860;35105;6226;185;981;8170
2024-04-09 17:00:00+02:00;46403;365;616;0;124;;1510;5803;753;35436;4481;186;1000;7694
2024-04-09 18:00:00+02:00;48115;367;629;0;125;;1759;5905;632;36196;3723;185;1015;11304
2024-04-09 19:00:00+02:00;50524;368;621;0;126;;370;6064;889;39097;1388;189;1011;10646
2024-04-09 20:00:00+02:00;50508;369;613;0;126;1506;;6269;1387;39796;334;190;1015;8789
2024-04-09 21:00:00+02:00;48892;369;613;0;125;2367;;6228;1513;40104;0;193;927;8133
2024-04-09 22:00:00+02:00;49525;368;603;0;125;2330;;6163;1560;39700;0;194;834;7674
2024-04-09 23:00:00+02:00;49915;365;615;0;125;1175;;6280;1589;39420;0;194;650;7263
2024-04-10 00:00:00+02:00;47443;363;605;0;124;;194;6104;1223;38358;0;196;526;6874
2024-04-10 01:00:00+02:00;45499;361;619;0;125;;1731;5899;1026;37980;0;196;400;6700
2024-04-10 02:00:00+02:00;44236;363;618;0;125;;2292;5841;970;37521;0;192;342;6174
2024-04-10 03:00:00+02:00;42473;364;615;0;125;;2164;5829;1062;37704;0;192;326;5711
2024-04-10 04:00:00+02:00;42153;363;614;0;125;;2349;5799;1287;38263;0;190;252;5292
2024-04-10 05:00:00+02:00;44429;363;607;0;126;;546;5952;1425;39295;0;186;242;4641
2024-04-10 06:00:00+02:00;49506;362;642;0;124;2837;;6468;2339;41107;229;175;207;3981
2024-04-10 07:00:00+02:00;53633;361;1044;0;354;3600;;6734;2367;42134;485;160;152;3377
2024-04-10 08:00:00+02:00;55683;365;837;0;315;3271;;6451;2207;42468;2053;165;126;2824
2024-04-10 09:00:00+02:00;55848;365;726;0;125;2778;;6330;1908;42347;5083;167;143;2448
2024-04-10 10:00:00+02:00;54926;362;720;0;124;2012;;6183;1713;41453;8057;171;257;2411
2024-04-10 11:00:00+02:00;54662;360;656;0;125;1640;;5989;1097;40668;9986;172;331;2528
2024-04-10 12:00:00+02:00;54989;363;669;0;126;1243;;6025;936;40212;10789;166;389;2891
2024-04-10 13:00:00+02:00;52264;363;668;0;126;249;;5782;710;38811;10216;162;422;3096
2024-04-10 14:00:00+02:00;50036;363;653;0;126;;989;5552;737;37534;9840;161;474;3286
2024-04-10 15:00:00+02:00;48407;362;662;0;126;;1838;5502;813;37407;9101;176;478;3489
2024-04-10 16:00:00+02:00;47107;361;675;0;126;;1658;5501;839;36598;8175;178;494;3644
2024-04-10 17:00:00+02:00;46503;359;662;0;126;;854;5655;1139;36553;6345;179;521;3590
2024-04-10 18:00:00+02:00;48789;358;682;0;126;1179;;5797;1771;38240;3903;176;562;3467
2024-04-10 19:00:00+02:00;50849;361;700;0;126;2709;;6366;2347;40392;1429;176;583;3248
2024-04-10 20:00:00+02:00;50639;359;779;0;126;2992;;6585;2475;41178;312;181;478;3313
2024-04-10 21:00:00+02:00;49631;361;804;0;126;2912;;6611;1856;41075;0;183;491;3693
2024-04-10 22:00:00+02:00;49816;362;799;0;126;2468;;6357;1740;40415;0;185;512;4342
2024-04-10 23:00:00+02:00;49677;361;806;0;126;1328;;6126;1455;40425;0;185;493;4819
2024-04-11 00:00:00+02:00;47032;362;694;0;126;;340;5921;1190;37946;0;187;474;5180
2024-04-11 01:00:00+02:00;45067;362;630;0;126;;1701;5879;992;36888;0;185;458;4853
2024-04-11 02:00:00+02:00;43821;362;626;0;126;;2337;5761;865;37079;0;185;457;4414
2024-04-11 03:00:00+02:00;41968;358;627;0;126;;3034;5767;830;37019;0;188;468;4056
2024-04-11 04:00:00+02:00;41241;356;618;0;126;;3002;5741;828;37320;0;189;394;3758
2024-04-11 05:00:00+02:00;43536;360;596;0;126;;2117;5777;891;38478;0;180;277;3487
2024-04-11 06:00:00+02:00;48223;356;615;0;126;779;;6196;1683;39708;219;176;203;3316
2024-04-11 07:00:00+02:00;51983;354;984;0;351;3236;;6620;2088;40551;493;186;158;3252
2024-04-11 08:00:00+02:00;53619;356;1036;0;801;3072;;6428;2019;40810;2102;186;121;3049
2024-04-11 09:00:00+02:00;53956;359;886;0;560;2828;;6289;1652;41439;4905;185;106;2676
2024-04-11 10:00:00+02:00;52942;359;649;0;126;1384;;5968;1359;41246;7656;178;99;2336
2024-04-11 11:00:00+02:00;52637;359;652;0;126;763;;5866;1254;40437;9854;183;41;2182
2024-04-11 12:00:00+02:00;52769;361;666;0;126;212;;5732;858;39479;11241;183;165;1947
2024-04-11 13:00:00+02:00;51183;358;661;0;125;;784;5739;706;38441;11618;182;166;1743
2024-04-11 14:00:00+02:00;49385;359;648;0;126;;1187;5727;615;37766;11869;184;106;1797
2024-04-11 15:00:00+02:00;47678;360;639;0;126;;1451;5659;563;37886;11120;184;66;1721
2024-04-11 16:00:00+02:00;46038;357;667;0;126;;1432;5657;723;38234;9782;185;40;1614
2024-04-11 17:00:00+02:00;45790;359;668;0;126;;760;5840;1093;38214;7643;177;15;1578
2024-04-11 18:00:00+02:00;47343;359;679;0;126;730;;5948;1403;40060;4644;179;21;1548
2024-04-11 19:00:00+02:00;48903;357;772;0;173;2925;;6138;1838;41702;1593;181;3;1516
2024-04-11 20:00:00+02:00;48613;358;994;0;280;3793;;6541;2248;41999;346;184;4;1532
2024-04-11 21:00:00+02:00;47857;357;940;0;243;3639;;6580;2075;42055;0;187;0;1695
2024-04-11 22:00:00+02:00;48170;354;867;0;203;3369;;6477;1827;42103;0;189;0;1755
2024-04-11 23:00:00+02:00;47950;352;657;0;126;3100;;6155;1743;42112;0;188;0;1690
2024-04-12 00:00:00+02:00;45331;355;651;0;126;2237;;5911;1268;41012;0;190;11;1613
2024-04-12 01:00:00+02:00;43255;350;648;0;126;964;;5890;1130;40207;0;185;29;1597
2024-04-12 02:00:00+02:00;41946;352;653;0;126;;9;5827;989;40130;0;185;39;1653
2024-04-12 03:00:00+02:00;40061;348;683;0;124;;1422;5739;767;39261;0;187;34;1702
2024-04-12 04:00:00+02:00;39418;355;682;0;124;;2174;5630;632;39320;0;186;53;1712
2024-04-12 05:00:00+02:00;41490;359;675;0;124;;1234;5649;700;39559;0;186;61;1789
2024-04-12 06:00:00+02:00;46207;358;783;0;125;1863;;6010;1356;41468;220;185;42;1854
2024-04-12 07:00:00+02:00;49880;359;923;0;126;3671;;6507;1927;42117;513;182;37;1939
2024-04-12 08:00:00+02:00;51349;359;912;0;126;3547;;6383;1867;42085;2355;182;46;1893
2024-04-12 09:00:00+02:00;51285;356;599;0;126;2841;;5747;1043;41723;6066;183;60;1445
2024-04-12 10:00:00+02:00;50411;355;590;0;126;649;;5481;726;40345;9604;181;75;1129
2024-04-12 11:00:00+02:00;49704;356;619;0;126;;1820;5258;607;38436;12085;181;65;1193
2024-04-12 12:00:00+02:00;50253;355;584;0;126;;2799;5244;589;36932;12981;185;53;1340
2024-04-12 13:00:00+02:00;49946;356;590;0;126;;2929;5192;482;36439;10418;187;38;1170
2024-04-12 14:00:00+02:00;46551;360;578;0;126;;3017;5215;342;34750;9863;187;21;1074
2024-04-12 15:00:00+02:00;44620;358;594;0;126;;3000;5350;375;34543;9051;182;8;962
2024-04-12 16:00:00+02:00;43002;361;577;0;126;;2198;5609;709;35374;7663;182;2;900
2024-04-12 17:00:00+02:00;41510;359;585;0;126;;2267;5745;652;37580;7907;182;16;917
2024-04-12 18:00:00+02:00;43200;361;591;0;126;;253;5922;1104;38590;5118;185;23;900
2024-04-12 19:00:00+02:00;43898;362;700;0;318;1975;;6215;1593;40035;1768;188;27;879
2024-04-12 20:00:00+02:00;43657;362;929;0;963;3272;;6616;2476;41560;365;190;46;982
2024-04-12 21:00:00+02:00;43388;363;734;0;676;3331;;6810;2586;41826;0;190;84;1261
